phish_id,url,phish_detail_url,submission_time,verified,verification_time,online,target
9238674,https://horame.vercel.app/,http://www.phishtank.com/phish_detail.php?phish_id=9238674,2025-10-12T22:36:15+00:00,yes,2025-10-12T22:42:36+00:00,yes,Other
9238673,https://meta-for-business-control-help.pages.dev/,http://www.phishtank.com/phish_detail.php?phish_id=9238673,2025-10-12T22:26:21+00:00,yes,2025-10-12T22:32:20+00:00,yes,Facebook
9238668,https://colis-mondialrelay-be.com/,http://www.phishtank.com/phish_detail.php?phish_id=9238668,2025-10-12T21:39:57+00:00,yes,2025-10-13T01:02:52+00:00,yes,Other
9238664,https://nefflixrecibopago.com/,http://www.phishtank.com/phish_detail.php?phish_id=9238664,2025-10-12T21:16:32+00:00,yes,2025-10-12T21:32:18+00:00,yes,Netflix
9238663,https://www.nefflixrecibopago.com/,http://www.phishtank.com/phish_detail.php?phish_id=9238663,2025-10-12T21:16:20+00:00,yes,2025-10-12T21:32:18+00:00,yes,Netflix
9238662,https://www.nefflixrecibopago.com/check,http://www.phishtank.com/phish_detail.php?phish_id=9238662,2025-10-12T21:16:07+00:00,yes,2025-10-12T21:32:18+00:00,yes,Netflix
9238652,https://allegrolokalnie.pl-456388348345-personal.shop/oferta/moza-r5-kierownica-do-simracing-w-super-stanie-9e800d,http://www.phishtank.com/phish_detail.php?phish_id=9238652,2025-10-12T20:31:31+00:00,yes,2025-10-12T20:42:32+00:00,yes,Allegro
9238642,https://info-livreur.com/,http://www.phishtank.com/phish_detail.php?phish_id=9238642,2025-10-12T19:54:10+00:00,yes,2025-10-13T01:02:52+00:00,yes,DHL
9238637,https://swipstore.cc/a_z/29370fff-5674-45b9-a82b-ec34e38fb41c/version/7/0783ca9421ac6a0/?rb=,http://www.phishtank.com/phish_detail.php?phish_id=9238637,2025-10-12T19:37:02+00:00,yes,2025-10-12T19:42:18+00:00,yes,Other
9238632,https://8wyvwf.cfd/qdrnqrn7/VB3yCz/8,http://www.phishtank.com/phish_detail.php?phish_id=9238632,2025-10-12T19:19:34+00:00,yes,2025-10-12T19:22:16+00:00,yes,Other
9238631,https://secure-exodswallet-com.pages.dev,http://www.phishtank.com/phish_detail.php?phish_id=9238631,2025-10-12T19:15:49+00:00,yes,2025-10-12T19:22:17+00:00,yes,Other
9238623,https://log-exodswallet-com.pages.dev,http://www.phishtank.com/phish_detail.php?phish_id=9238623,2025-10-12T18:54:51+00:00,yes,2025-10-12T19:02:47+00:00,yes,Other
9238621,https://web3-ledgervault.pro/wallet-6.html,http://www.phishtank.com/phish_detail.php?phish_id=9238621,2025-10-12T18:45:39+00:00,yes,2025-10-12T18:52:32+00:00,yes,Other
9238620,https://tamentaico.com/blog/index.php?view=544&cat=5%22%2F%3E%3Cimg+src%3D%22https%3A%2F%2Fgoogle.com%2FZQzEuOWvbT.jpg%22+onerror%3D%22window.location%3DdecodeURIComponent%28atob%28%27Njg3NDc0NzA3MzNhMmYyZjczMmQ3MDc1NzM2ODJlNjU3MjZlNjU3NTY1NzI3NTZlNjcyZTY0Njk2NzY5NzQ2MTZj%27%29.replace%28%2F%28..%29%2Fg%2C+%27%25%241%27%29%29%3B%22%3E,http://www.phishtank.com/phish_detail.php?phish_id=9238620,2025-10-12T18:45:28+00:00,yes,2025-10-12T18:52:32+00:00,yes,Other
9238619,http://tamentaico.com/blog/index.php?view=544&cat=5%22%2F%3E%3Cimg+src%3D%22https%3A%2F%2Fgoogle.com%2FZQzEuOWvbT.jpg%22+onerror%3D%22window.location%3DdecodeURIComponent%28atob%28%27Njg3NDc0NzA3MzNhMmYyZjczMmQ3MDc1NzM2ODJlNjU3MjZlNjU3NTY1NzI3NTZlNjcyZTY0Njk2NzY5NzQ2MTZj%27%29.replace%28%2F%28..%29%2Fg%2C+%27%25%241%27%29%29%3B%22%3E,http://www.phishtank.com/phish_detail.php?phish_id=9238619,2025-10-12T18:45:26+00:00,yes,2025-10-12T18:52:32+00:00,yes,Other
9238618,https://www.integra-adhesives.com/colorcharts/ex.php?brand_id=35%22%2F%3E%3Cimg+src%3D%22https%3A%2F%2Fgoogle.com%2FRj3L6ldk.jpg%22+onerror%3D%22window.location%3DdecodeURIComponent%28atob%28%27Njg3NDc0NzA3MzNhMmYyZjczNzA3MjJkNzA3NTczNjgyZDc0MmQ2MTJkNmUyZTY5NmQyZjZmNmU2YzY5NmU2NTJm%27%29.replace%28%2F%28..%29%2Fg%2C+%27%25%241%27%29%29%3B%22%3E,http://www.phishtank.com/phish_detail.php?phish_id=9238618,2025-10-12T18:45:25+00:00,yes,2025-10-12T18:52:32+00:00,yes,Other
9238617,https://s-push.erneuerung.digital/,http://www.phishtank.com/phish_detail.php?phish_id=9238617,2025-10-12T18:45:23+00:00,yes,2025-10-12T18:52:32+00:00,yes,Other
9238616,https://sharpimagesalonspa.ca/page.php?pageType=productDetail&productId=10553798%22%2F%3E%3Cimg+src%3D%22https%3A%2F%2Fgoogle.com%2FFgc0CyKe4fZ.jpg%22+onerror%3D%22window.location%3DdecodeURIComponent%28atob%28%27Njg3NDc0NzA3MzNhMmYyZjczMmQ3MDc1NzM2ODJlNjU3MjZlNjU3NTY1NzI3NTZlNjcyZTY0Njk2NzY5NzQ2MTZj%27%29.replace%28%2F%28..%29%2Fg%2C+%27%25%241%27%29%29%3B%22%3E,http://www.phishtank.com/phish_detail.php?phish_id=9238616,2025-10-12T18:45:22+00:00,yes,2025-10-12T18:52:32+00:00,yes,Other
9238615,https://www.one-provide.ch/online_shop/web83/single.php?psg=10008040&war=1&a=21625&lang=de%22%2F%3E%3Cimg+src%3D%22https%3A%2F%2Fgoogle.com%2FYdMxlXw1.jpg%22+onerror%3D%22window.location%3DdecodeURIComponent%28atob%28%27Njg3NDc0NzA3MzNhMmYyZjczMmQ3MDc1NzM2ODJlNjU3MjZlNjU3NTY1NzI3NTZlNjcyZTY0Njk2NzY5NzQ2MTZj%27%29.replace%28%2F%28..%29%2Fg%2C+%27%25%241%27%29%29%3B%22%3E,http://www.phishtank.com/phish_detail.php?phish_id=9238615,2025-10-12T18:45:19+00:00,yes,2025-10-12T18:52:32+00:00,yes,Other
9238614,https://one-provide.ch/online_shop/web83/single.php?psg=10008040&war=1&a=21625&lang=de%22%2F%3E%3Cimg+src%3D%22https%3A%2F%2Fgoogle.com%2FYdMxlXw1.jpg%22+onerror%3D%22window.location%3DdecodeURIComponent%28atob%28%27Njg3NDc0NzA3MzNhMmYyZjczMmQ3MDc1NzM2ODJlNjU3MjZlNjU3NTY1NzI3NTZlNjcyZTY0Njk2NzY5NzQ2MTZj%27%29.replace%28%2F%28..%29%2Fg%2C+%27%25%241%27%29%29%3B%22%3E,http://www.phishtank.com/phish_detail.php?phish_id=9238614,2025-10-12T18:45:18+00:00,yes,2025-10-12T18:52:32+00:00,yes,Other
9238613,https://lakecountrygrill.com/page.php?pageType=productDetail&productId=%7B%7Bproduct.PRODUCTID%7D%7D%22%2F%3E%3Cimg+src%3D%22https%3A%2F%2Fgoogle.com%2FMZFPm4tIMBM.jpg%22+onerror%3D%22window.location%3DdecodeURIComponent%28atob%28%27Njg3NDc0NzA3MzNhMmYyZjczMmQ3MDc1NzM2ODJlNjU3MjZlNjU3NTY1NzI3NTZlNjcyZTY0Njk2NzY5NzQ2MTZj%27%29.replace%28%2F%28..%29%2Fg%2C+%27%25%241%27%29%29%3B%22%3E,http://www.phishtank.com/phish_detail.php?phish_id=9238613,2025-10-12T18:45:12+00:00,yes,2025-10-12T18:52:32+00:00,yes,HSBC Group
9238612,https://hsw-gmbh.com/impressum.php?lang=fr%22%2F%3E%3Cimg+src%3D%22https%3A%2F%2Fgoogle.com%2FFVhQyCyg.jpg%22+onerror%3D%22window.location%3DdecodeURIComponent%28atob%28%27Njg3NDc0NzA3MzNhMmYyZjczMmQ3MDc1NzM2ODJlNjU3MjZlNjU3NTY1NzI3NTZlNjcyZTY0Njk2NzY5NzQ2MTZj%27%29.replace%28%2F%28..%29%2Fg%2C+%27%25%241%27%29%29%3B%22%3E,http://www.phishtank.com/phish_detail.php?phish_id=9238612,2025-10-12T18:45:11+00:00,yes,2025-10-12T18:52:32+00:00,yes,Other
9238611,https://branchenbuch24karlsruhe.de/suchergebnis.php?id=943&page=1&suchtyp=branche&was=Bars%22%2F%3E%3Cimg+src%3D%22https%3A%2F%2Fgoogle.com%2FfnzibRyU0Qs.jpg%22+onerror%3D%22window.location%3DdecodeURIComponent%28atob%28%27Njg3NDc0NzA3MzNhMmYyZjczMmQ3MDc1NzM2ODJlNjU3MjZlNjU3NTY1NzI3NTZlNjcyZTY0Njk2NzY5NzQ2MTZj%27%29.replace%28%2F%28..%29%2Fg%2C+%27%25%241%27%29%29%3B%22%3E,http://www.phishtank.com/phish_detail.php?phish_id=9238611,2025-10-12T18:45:07+00:00,yes,2025-10-12T18:52:32+00:00,yes,Other
9238610,http://mechanische-werkstaette.de/index.php?cat=1&id=39&la=de%22%2F%3E%3Cimg+src%3D%22https%3A%2F%2Fgoogle.com%2Fzmx5tmWGFjRZiHu.jpg%22+onerror%3D%22window.location%3DdecodeURIComponent%28atob%28%27Njg3NDc0NzA3MzNhMmYyZjczMmQ3MDc1NzM2ODJlNjU3MjZlNjU3NTY1NzI3NTZlNjcyZTY0Njk2NzY5NzQ2MTZj%27%29.replace%28%2F%28..%29%2Fg%2C+%27%25%241%27%29%29%3B%22%3E,http://www.phishtank.com/phish_detail.php?phish_id=9238610,2025-10-12T18:45:05+00:00,yes,2025-10-12T18:52:32+00:00,yes,Other
9238609,http://h3stars.com/index.php?pageid=12&itemid=3%22%2F%3E%3Cimg+src%3D%22https%3A%2F%2Fgoogle.com%2F4u7eFsRSU.jpg%22+onerror%3D%22window.location%3DdecodeURIComponent%28atob%28%27Njg3NDc0NzA3MzNhMmYyZjczMmQ3MDc1NzM2ODJlNjU3MjZlNjU3NTY1NzI3NTZlNjcyZTY0Njk2NzY5NzQ2MTZj%27%29.replace%28%2F%28..%29%2Fg%2C+%27%25%241%27%29%29%3B%22%3E,http://www.phishtank.com/phish_detail.php?phish_id=9238609,2025-10-12T18:45:04+00:00,yes,2025-10-12T18:52:32+00:00,yes,Other
9238593,https://exo-web3-wallet.pages.dev,http://www.phishtank.com/phish_detail.php?phish_id=9238593,2025-10-12T17:37:33+00:00,yes,2025-10-12T17:42:30+00:00,yes,Other
9238591,http://portail-clientnikcel.net/,http://www.phishtank.com/phish_detail.php?phish_id=9238591,2025-10-12T17:37:15+00:00,yes,2025-10-12T17:42:30+00:00,yes,Other
9238580,https://deniklab.fun/Intelaf-Marshall,http://www.phishtank.com/phish_detail.php?phish_id=9238580,2025-10-12T16:36:33+00:00,yes,2025-10-12T16:52:28+00:00,yes,Other
9238572,http://cancelar-aqui-operacion.weebly.com/,http://www.phishtank.com/phish_detail.php?phish_id=9238572,2025-10-12T15:51:09+00:00,yes,2025-10-12T16:02:50+00:00,yes,Other
9238570,https://3463274782332.netlify.app,http://www.phishtank.com/phish_detail.php?phish_id=9238570,2025-10-12T15:37:32+00:00,yes,2025-10-15T23:12:18+00:00,yes,Other
9238562,https://allegrolokalnie.pl-oferta42351.cfd/,http://www.phishtank.com/phish_detail.php?phish_id=9238562,2025-10-12T14:44:13+00:00,yes,2025-10-12T14:52:15+00:00,yes,Allegro
9238555,https://54546567877787.netlify.app,http://www.phishtank.com/phish_detail.php?phish_id=9238555,2025-10-12T13:50:55+00:00,yes,2025-10-15T23:12:18+00:00,yes,Other
9238551,https://fr-www-coursier.com/,http://www.phishtank.com/phish_detail.php?phish_id=9238551,2025-10-12T13:28:04+00:00,yes,2025-10-12T13:42:17+00:00,yes,Other
9238549,https://fr-www-coursier.com/as.php,http://www.phishtank.com/phish_detail.php?phish_id=9238549,2025-10-12T13:27:54+00:00,yes,2025-10-12T13:42:17+00:00,yes,Other
9238545,https://app-meg-whatshktw.com/,http://www.phishtank.com/phish_detail.php?phish_id=9238545,2025-10-12T13:07:54+00:00,yes,2025-10-12T13:42:17+00:00,yes,WhatsApp
9238542,https://nzy-wswhatsapp.cc/,http://www.phishtank.com/phish_detail.php?phish_id=9238542,2025-10-12T13:07:21+00:00,yes,2025-10-12T13:42:17+00:00,yes,WhatsApp
9238541,http://www.jds-wswhatsapp.cc/,http://www.phishtank.com/phish_detail.php?phish_id=9238541,2025-10-12T13:07:09+00:00,yes,2025-10-12T13:42:17+00:00,yes,WhatsApp
9238540,https://app-ume-whatsappcc.com/,http://www.phishtank.com/phish_detail.php?phish_id=9238540,2025-10-12T13:06:56+00:00,yes,2025-10-12T13:32:31+00:00,yes,WhatsApp
9238539,http://app-ume-whatsappcc.com/,http://www.phishtank.com/phish_detail.php?phish_id=9238539,2025-10-12T13:06:54+00:00,yes,2025-10-12T13:32:31+00:00,yes,WhatsApp
9238538,https://m.hxr-wswhatsapp.cc/,http://www.phishtank.com/phish_detail.php?phish_id=9238538,2025-10-12T13:06:42+00:00,yes,2025-10-12T13:32:31+00:00,yes,WhatsApp
9238537,https://dku-wswhatsapp.cc/,http://www.phishtank.com/phish_detail.php?phish_id=9238537,2025-10-12T13:06:31+00:00,yes,2025-10-12T13:32:31+00:00,yes,WhatsApp
9238536,https://www.app-vhd-whatsappcc.com/,http://www.phishtank.com/phish_detail.php?phish_id=9238536,2025-10-12T13:06:15+00:00,yes,2025-10-12T13:22:39+00:00,yes,WhatsApp
9238535,http://www.app-vhd-whatsappcc.com/,http://www.phishtank.com/phish_detail.php?phish_id=9238535,2025-10-12T13:06:12+00:00,yes,2025-10-12T13:22:39+00:00,yes,WhatsApp
9238533,https://app-vll-whatsappcc.com/,http://www.phishtank.com/phish_detail.php?phish_id=9238533,2025-10-12T13:05:35+00:00,yes,2025-10-12T13:22:39+00:00,yes,WhatsApp
9238532,https://app-weq-whatshktw.com/,http://www.phishtank.com/phish_detail.php?phish_id=9238532,2025-10-12T13:05:24+00:00,yes,2025-10-12T13:22:40+00:00,yes,WhatsApp
9238531,https://app-zxp-whatsappcc.com/,http://www.phishtank.com/phish_detail.php?phish_id=9238531,2025-10-12T13:05:06+00:00,yes,2025-10-12T13:22:40+00:00,yes,WhatsApp
9238530,https://store.communityuserdevs.com/item/AWP-AncientHeritage/,http://www.phishtank.com/phish_detail.php?phish_id=9238530,2025-10-12T13:03:55+00:00,yes,2025-10-16T02:32:33+00:00,yes,Steam
9238529,https://store.communityuserdevs.com/item/AWP-AncientHeritage,http://www.phishtank.com/phish_detail.php?phish_id=9238529,2025-10-12T13:03:53+00:00,yes,2025-10-16T02:32:33+00:00,yes,Steam
9238528,https://pamsghana.com/cast/xinfini/,http://www.phishtank.com/phish_detail.php?phish_id=9238528,2025-10-12T13:02:46+00:00,yes,2025-10-12T13:12:29+00:00,yes,Other
9238527,http://establishment.hpmfdc.in/wp-content/amexi.html,http://www.phishtank.com/phish_detail.php?phish_id=9238527,2025-10-12T13:00:40+00:00,yes,2025-10-16T02:32:33+00:00,yes,American Express
9238526,https://www.id-handel.antalyaivf.de/,http://www.phishtank.com/phish_detail.php?phish_id=9238526,2025-10-12T12:57:52+00:00,yes,2025-10-16T02:32:33+00:00,yes,Other
9238525,https://hibazwaj1758642672513.1581904.meusitehostgator.com.br/newrrew/auth/login.php,http://www.phishtank.com/phish_detail.php?phish_id=9238525,2025-10-12T12:57:17+00:00,yes,2025-10-12T13:12:29+00:00,yes,Barclays Bank PLC
9238523,https://hem1597.webmo.fr/fsk/ae87418/Sign_in.php,http://www.phishtank.com/phish_detail.php?phish_id=9238523,2025-10-12T12:54:52+00:00,yes,2025-10-12T13:12:29+00:00,yes,Other
9238522,https://hem1597.webmo.fr/fsk/ae87418/,http://www.phishtank.com/phish_detail.php?phish_id=9238522,2025-10-12T12:54:51+00:00,yes,2025-10-12T13:12:30+00:00,yes,Other
9238519,http://1900893.cc/,http://www.phishtank.com/phish_detail.php?phish_id=9238519,2025-10-12T12:52:32+00:00,yes,2025-10-12T13:12:30+00:00,yes,Other
9238518,http://enlinaea.9e.cz/,http://www.phishtank.com/phish_detail.php?phish_id=9238518,2025-10-12T12:51:48+00:00,yes,2025-10-12T13:12:30+00:00,yes,Other
9238515,https://casarosadelmontseny.com/AS/santander/pankki/auth-login/login.php,http://www.phishtank.com/phish_detail.php?phish_id=9238515,2025-10-12T12:50:07+00:00,yes,2025-10-12T13:12:30+00:00,yes,Other
9238514,http://www.rkenergiasolar.com/8e9f9f7b/RR/,http://www.phishtank.com/phish_detail.php?phish_id=9238514,2025-10-12T12:50:06+00:00,yes,2025-10-16T02:32:33+00:00,yes,Other
9238511,https://shopclaire.life/boa,http://www.phishtank.com/phish_detail.php?phish_id=9238511,2025-10-12T12:48:07+00:00,yes,2025-10-13T01:02:53+00:00,yes,Bank of America Corporation
9238512,https://shopclaire.life/boa/,http://www.phishtank.com/phish_detail.php?phish_id=9238512,2025-10-12T12:48:07+00:00,yes,2025-10-16T02:32:33+00:00,yes,Bank of America Corporation
9238509,https://casarosadelmontseny.com/AS/santander/pankki/auth-login/index.php/,http://www.phishtank.com/phish_detail.php?phish_id=9238509,2025-10-12T12:47:18+00:00,yes,2025-10-12T13:03:00+00:00,yes,"Banco Santander, S.A."
9238506,https://app-cai-whatsappcc.com/_layouts/15/spinstall0.aspx/,http://www.phishtank.com/phish_detail.php?phish_id=9238506,2025-10-12T12:46:41+00:00,yes,2025-10-12T13:03:00+00:00,yes,WhatsApp
9238502,https://fr-lockers-coursiers.com/,http://www.phishtank.com/phish_detail.php?phish_id=9238502,2025-10-12T12:46:30+00:00,yes,2025-10-12T13:03:00+00:00,yes,Other
9238501,https://www.app-cai-whatsappcc.com/,http://www.phishtank.com/phish_detail.php?phish_id=9238501,2025-10-12T12:46:22+00:00,yes,2025-10-12T13:03:01+00:00,yes,WhatsApp
9238500,http://www.app-cai-whatsappcc.com/,http://www.phishtank.com/phish_detail.php?phish_id=9238500,2025-10-12T12:46:21+00:00,yes,2025-10-12T13:03:01+00:00,yes,WhatsApp
9238499,https://fr-lockers-coursiers.com/as.php,http://www.phishtank.com/phish_detail.php?phish_id=9238499,2025-10-12T12:46:20+00:00,yes,2025-10-12T12:52:10+00:00,yes,Other
9238498,https://store-steampowereed.ru/,http://www.phishtank.com/phish_detail.php?phish_id=9238498,2025-10-12T12:46:00+00:00,yes,2025-10-12T12:52:10+00:00,yes,Steam
9238497,https://www.store-steampowereed.ru/,http://www.phishtank.com/phish_detail.php?phish_id=9238497,2025-10-12T12:45:59+00:00,yes,2025-10-12T12:52:10+00:00,yes,Steam
9238494,https://kundendkb.sviluppo.host/de/index.php,http://www.phishtank.com/phish_detail.php?phish_id=9238494,2025-10-12T12:45:09+00:00,yes,2025-10-12T12:52:10+00:00,yes,Other
9238450,https://multichain.appsprotocols.com/,http://www.phishtank.com/phish_detail.php?phish_id=9238450,2025-10-12T12:19:07+00:00,yes,2025-10-12T12:22:16+00:00,yes,Other
9238418,https://en.wwguarda.com/en/app/launcher/?restore&?redirectUri=%2Fapp%2F,http://www.phishtank.com/phish_detail.php?phish_id=9238418,2025-10-12T09:39:27+00:00,yes,2025-10-15T22:52:18+00:00,yes,Other
9238417,https://compte-bling.com/,http://www.phishtank.com/phish_detail.php?phish_id=9238417,2025-10-12T09:36:46+00:00,yes,2025-10-12T09:52:14+00:00,yes,Other
9238416,https://compte-bling.com/captcha.php,http://www.phishtank.com/phish_detail.php?phish_id=9238416,2025-10-12T09:35:57+00:00,yes,2025-10-12T09:52:14+00:00,yes,Other
9238415,https://compte-bling.com/index.php,http://www.phishtank.com/phish_detail.php?phish_id=9238415,2025-10-12T09:35:55+00:00,yes,2025-10-12T09:52:14+00:00,yes,Other
9238395,https://ee-info-uk.web.app/,http://www.phishtank.com/phish_detail.php?phish_id=9238395,2025-10-12T08:25:23+00:00,yes,2025-10-12T08:32:22+00:00,yes,Other
9238389,https://ancros.com.mx/novia/hu,http://www.phishtank.com/phish_detail.php?phish_id=9238389,2025-10-12T08:07:47+00:00,yes,2025-10-12T08:12:21+00:00,yes,Other
9238388,https://ancros.com.mx/novia/hu/,http://www.phishtank.com/phish_detail.php?phish_id=9238388,2025-10-12T08:06:07+00:00,yes,2025-10-12T08:12:21+00:00,yes,Other
9238357,https://centro-de-ayuda-llc.com/captcha,http://www.phishtank.com/phish_detail.php?phish_id=9238357,2025-10-12T07:46:05+00:00,yes,2025-10-12T08:03:00+00:00,yes,Netflix
9238355,https://centro-de-ayuda-llc.com/,http://www.phishtank.com/phish_detail.php?phish_id=9238355,2025-10-12T07:45:53+00:00,yes,2025-10-12T08:03:00+00:00,yes,Netflix
9238354,https://www.centro-de-ayuda-llc.com/,http://www.phishtank.com/phish_detail.php?phish_id=9238354,2025-10-12T07:45:42+00:00,yes,2025-10-12T08:03:00+00:00,yes,Netflix
9238352,https://sanantonio.roomredux.org/wp-content/cache/Redi.php/,http://www.phishtank.com/phish_detail.php?phish_id=9238352,2025-10-12T07:44:41+00:00,yes,2025-10-12T07:52:04+00:00,yes,Other
9238351,https://taitei-andreea.ro/wp-content/wetransferzzz/newfile.html,http://www.phishtank.com/phish_detail.php?phish_id=9238351,2025-10-12T07:42:49+00:00,yes,2025-10-12T07:52:04+00:00,yes,WeTransfer
9238350,http://williamsmithinsurance.com/fri.html,http://www.phishtank.com/phish_detail.php?phish_id=9238350,2025-10-12T07:39:54+00:00,yes,2025-10-16T02:32:33+00:00,yes,Capital One
9238349,https://app-nff-whatshktw.com/_layouts/15/spinstall0.aspx/,http://www.phishtank.com/phish_detail.php?phish_id=9238349,2025-10-12T07:39:39+00:00,yes,2025-10-12T07:52:04+00:00,yes,WhatsApp
9238348,https://app-hrr-whatshktw.com/_layouts/16/spinstall0.aspx/,http://www.phishtank.com/phish_detail.php?phish_id=9238348,2025-10-12T07:39:31+00:00,yes,2025-10-12T08:03:00+00:00,yes,WhatsApp
9238347,https://app-ddz-whatsappcc.com/wp-includes/Text/about.php7/,http://www.phishtank.com/phish_detail.php?phish_id=9238347,2025-10-12T07:39:15+00:00,yes,2025-10-12T08:03:00+00:00,yes,WhatsApp
9238346,https://gov.uk-dwpdiu.bond/uk/,http://www.phishtank.com/phish_detail.php?phish_id=9238346,2025-10-12T07:38:19+00:00,yes,2025-10-12T07:42:29+00:00,yes,Her Majesty's Revenue and Customs
9238345,https://gov.uk-dwpdim.bond/uk/,http://www.phishtank.com/phish_detail.php?phish_id=9238345,2025-10-12T07:38:11+00:00,yes,2025-10-12T07:42:29+00:00,yes,Her Majesty's Revenue and Customs
9238344,https://gov.uk-dwpaaw.bond/uk/,http://www.phishtank.com/phish_detail.php?phish_id=9238344,2025-10-12T07:38:02+00:00,yes,2025-10-12T07:42:29+00:00,yes,Her Majesty's Revenue and Customs
9238343,https://ortan.ru/vendor/nesbot/host/,http://www.phishtank.com/phish_detail.php?phish_id=9238343,2025-10-12T07:36:58+00:00,yes,2025-10-12T07:42:29+00:00,yes,Facebook
9238341,https://formulierdocument.info/two.php/,http://www.phishtank.com/phish_detail.php?phish_id=9238341,2025-10-12T07:27:07+00:00,yes,2025-10-12T07:32:21+00:00,yes,Other
9238340,https://pay-dhl-sandbox.azurewebsites.net/,http://www.phishtank.com/phish_detail.php?phish_id=9238340,2025-10-12T07:25:56+00:00,yes,2025-10-12T07:32:21+00:00,yes,DHL
9238339,http://pay-dhl-sandbox.azurewebsites.net/,http://www.phishtank.com/phish_detail.php?phish_id=9238339,2025-10-12T07:25:55+00:00,yes,2025-10-12T07:32:21+00:00,yes,DHL
9238336,https://cloudserver138970.home.pl/wp-includes/customize/PostFinance/PostFinance/auth/login.php,http://www.phishtank.com/phish_detail.php?phish_id=9238336,2025-10-12T07:20:05+00:00,yes,2025-10-12T07:32:21+00:00,yes,Other
9238330,https://www.app-gkc-whatsappcc.com/,http://www.phishtank.com/phish_detail.php?phish_id=9238330,2025-10-12T07:18:08+00:00,yes,2025-10-12T07:22:19+00:00,yes,WhatsApp
9238329,https://rajghatbhagirathi.com/csseq/vmo.html,http://www.phishtank.com/phish_detail.php?phish_id=9238329,2025-10-12T07:16:43+00:00,yes,2025-10-12T07:22:19+00:00,yes,Capital One
9238326,https://atesada.shop/,http://www.phishtank.com/phish_detail.php?phish_id=9238326,2025-10-12T07:14:11+00:00,yes,2025-10-12T07:22:19+00:00,yes,Other
9238325,https://bx-design.com/steve/_+_==/-=+h=.htm,http://www.phishtank.com/phish_detail.php?phish_id=9238325,2025-10-12T07:12:56+00:00,yes,2025-10-12T07:22:19+00:00,yes,Other
9238324,http://fwa.nnh.mybluehost.me/inges/login.php,http://www.phishtank.com/phish_detail.php?phish_id=9238324,2025-10-12T07:12:36+00:00,yes,2025-10-12T07:22:19+00:00,yes,ING Direct
9238323,https://demo.xuongthuchanh.site/,http://www.phishtank.com/phish_detail.php?phish_id=9238323,2025-10-12T07:12:06+00:00,yes,2025-10-12T07:22:19+00:00,yes,Facebook
9238322,http://demo.xuongthuchanh.site/,http://www.phishtank.com/phish_detail.php?phish_id=9238322,2025-10-12T07:12:04+00:00,yes,2025-10-12T07:22:19+00:00,yes,Facebook
9238321,https://lnstagram.biz/challenge/5kImVL5hhzHgT/index.php?id=6099373755&amp;date=T2N0b2JlciAxMQ==,http://www.phishtank.com/phish_detail.php?phish_id=9238321,2025-10-12T07:11:47+00:00,yes,2025-10-12T07:22:19+00:00,yes,Instagram
9238320,https://auvillagerasta.com/NG/,http://www.phishtank.com/phish_detail.php?phish_id=9238320,2025-10-12T07:03:38+00:00,yes,2025-10-12T07:12:15+00:00,yes,Other
9238319,https://auvillagerasta.com/NG,http://www.phishtank.com/phish_detail.php?phish_id=9238319,2025-10-12T07:03:36+00:00,yes,2025-10-12T07:12:15+00:00,yes,Other
9238302,https://metsmkextenx.gitbook.io/us/,http://www.phishtank.com/phish_detail.php?phish_id=9238302,2025-10-12T06:23:53+00:00,yes,2025-10-12T06:32:35+00:00,yes,Other
9238301,https://site-hv6noerne.godaddysites.com/,http://www.phishtank.com/phish_detail.php?phish_id=9238301,2025-10-12T06:23:49+00:00,yes,2025-10-12T06:32:35+00:00,yes,Other
9238300,https://ddaaa94kkda32w.weebly.com/,http://www.phishtank.com/phish_detail.php?phish_id=9238300,2025-10-12T06:23:42+00:00,yes,2025-10-12T06:32:35+00:00,yes,Other
9238299,https://powrr.weebly.com/,http://www.phishtank.com/phish_detail.php?phish_id=9238299,2025-10-12T06:23:38+00:00,yes,2025-10-12T06:32:35+00:00,yes,Other
9238298,https://bt-109539.weeblysite.com/,http://www.phishtank.com/phish_detail.php?phish_id=9238298,2025-10-12T06:23:31+00:00,yes,2025-10-12T06:32:35+00:00,yes,Other
9238297,https://celc0m-life.weebly.com/,http://www.phishtank.com/phish_detail.php?phish_id=9238297,2025-10-12T06:23:27+00:00,yes,2025-10-12T06:32:35+00:00,yes,Other
9238296,https://vemailie.weebly.com/,http://www.phishtank.com/phish_detail.php?phish_id=9238296,2025-10-12T06:23:23+00:00,yes,2025-10-12T06:32:35+00:00,yes,Other
9238295,https://viewsxdocument.weebly.com/,http://www.phishtank.com/phish_detail.php?phish_id=9238295,2025-10-12T06:23:19+00:00,yes,2025-10-12T06:32:35+00:00,yes,Other
9238294,https://securelyiaboundcuiiphicv.weebly.com/,http://www.phishtank.com/phish_detail.php?phish_id=9238294,2025-10-12T06:23:15+00:00,yes,2025-10-12T06:32:35+00:00,yes,Other
9238293,https://garrliic.weebly.com/,http://www.phishtank.com/phish_detail.php?phish_id=9238293,2025-10-12T06:23:10+00:00,yes,2025-10-12T06:32:35+00:00,yes,Other
9238291,https://webhhhgmail.weebly.com/,http://www.phishtank.com/phish_detail.php?phish_id=9238291,2025-10-12T06:23:01+00:00,yes,2025-10-12T06:32:35+00:00,yes,Other
